,Predicción,Province,Sector
2037-12-31,60.02816958658279,Nova Scotia,Commercial
2038-12-31,60.17661798451846,Nova Scotia,Commercial
2039-12-31,60.31558524765969,Nova Scotia,Commercial
2040-12-31,60.445695096524794,Nova Scotia,Commercial
2041-12-31,60.567778186944196,Nova Scotia,Commercial
2042-12-31,60.682204670814265,Nova Scotia,Commercial
2043-12-31,60.78937384584999,Nova Scotia,Commercial
2044-12-31,60.88978993471335,Nova Scotia,Commercial
2045-12-31,60.983863893446774,Nova Scotia,Commercial
2046-12-31,61.072047482238744,Nova Scotia,Commercial
2047-12-31,61.15464090302097,Nova Scotia,Commercial
2048-12-31,61.2320376243447,Nova Scotia,Commercial
2049-12-31,61.304546591887224,Nova Scotia,Commercial
2050-12-31,61.37248840965328,Nova Scotia,Commercial
2051-12-31,61.436137048337805,Nova Scotia,Commercial
2024-12-31,42.39010485031452,Nova Scotia,Industrial
2025-12-31,42.29493363572468,Nova Scotia,Industrial
2026-12-31,42.09146552019916,Nova Scotia,Industrial
2027-12-31,41.81184169579863,Nova Scotia,Industrial
2028-12-31,41.472767205762636,Nova Scotia,Industrial
2029-12-31,41.08222327198699,Nova Scotia,Industrial
2030-12-31,40.88209340963833,Nova Scotia,Industrial
2031-12-31,40.66459856873369,Nova Scotia,Industrial
2032-12-31,40.448535195039426,Nova Scotia,Industrial
2033-12-31,40.24563332881465,Nova Scotia,Industrial
2034-12-31,40.064036764747094,Nova Scotia,Industrial
2035-12-31,39.9101561062342,Nova Scotia,Industrial
2036-12-31,39.763762062563664,Nova Scotia,Industrial
2037-12-31,39.62869162717238,Nova Scotia,Industrial
2038-12-31,39.50597396849745,Nova Scotia,Industrial
2039-12-31,39.39506901421312,Nova Scotia,Industrial
2040-12-31,39.2945067205143,Nova Scotia,Industrial
2041-12-31,39.202092354709805,Nova Scotia,Industrial
2042-12-31,39.117831427741734,Nova Scotia,Industrial
2043-12-31,39.04118111181327,Nova Scotia,Industrial
2044-12-31,38.97139742974098,Nova Scotia,Industrial
2045-12-31,38.90777222546504,Nova Scotia,Industrial
2046-12-31,38.84972685006498,Nova Scotia,Industrial
2047-12-31,38.79683696099915,Nova Scotia,Industrial
2048-12-31,38.74863826139565,Nova Scotia,Industrial
2049-12-31,38.70472431927461,Nova Scotia,Industrial
2050-12-31,38.66467630303649,Nova Scotia,Industrial
2051-12-31,38.62818835539473,Nova Scotia,Industrial
2024-12-31,66.20289202774795,Nova Scotia,Residential
2025-12-31,66.08327773217175,Nova Scotia,Residential
2026-12-31,65.85358370700118,Nova Scotia,Residential
2027-12-31,65.54907049326597,Nova Scotia,Residential
2028-12-31,65.1888345379991,Nova Scotia,Residential
2029-12-31,64.7798460041984,Nova Scotia,Residential
2030-12-31,64.54926504265742,Nova Scotia,Residential
2031-12-31,64.303882527051,Nova Scotia,Residential
2032-12-31,64.06160589550977,Nova Scotia,Residential
2033-12-31,63.83328405088325,Nova Scotia,Residential
2034-12-31,63.62596267430226,Nova Scotia,Residential
2035-12-31,63.445091925492136,Nova Scotia,Residential
2036-12-31,63.27313874344963,Nova Scotia,Residential
2037-12-31,63.11336326204346,Nova Scotia,Residential
2038-12-31,62.96654315736652,Nova Scotia,Residential
2039-12-31,62.8320517895919,Nova Scotia,Residential
2040-12-31,62.708590889539735,Nova Scotia,Residential
2041-12-31,62.59422912112811,Nova Scotia,Residential
2042-12-31,62.48885079700435,Nova Scotia,Residential
2043-12-31,62.391909615780904,Nova Scotia,Residential
2044-12-31,62.302652002896686,Nova Scotia,Residential
2045-12-31,62.220409542536316,Nova Scotia,Residential
2046-12-31,62.14458130317348,Nova Scotia,Residential
2047-12-31,62.07474309784841,Nova Scotia,Residential
2048-12-31,62.01042896361291,Nova Scotia,Residential
2049-12-31,61.951148835986935,Nova Scotia,Residential
2050-12-31,61.89654279876222,Nova Scotia,Residential
2051-12-31,61.846233261273824,Nova Scotia,Residential
2024-12-31,69.02154426122502,Nunavut,Commercial
2025-12-31,69.65623642811843,Nunavut,Commercial
2026-12-31,70.43489804339815,Nunavut,Commercial
2027-12-31,71.34190939867803,Nunavut,Commercial
2028-12-31,72.36317019589723,Nunavut,Commercial
2029-12-31,73.48878937176167,Nunavut,Commercial
2030-12-31,74.35553848144677,Nunavut,Commercial
2031-12-31,75.27444975624917,Nunavut,Commercial
2032-12-31,76.21757796312706,Nunavut,Commercial
2033-12-31,77.16249371156414,Nunavut,Commercial
2034-12-31,78.09061082539628,Nunavut,Commercial
2035-12-31,78.9847391132961,Nunavut,Commercial
2036-12-31,79.88402147935821,Nunavut,Commercial
2037-12-31,80.77825191248998,Nunavut,Commercial
2038-12-31,81.66231038293976,Nunavut,Commercial
2039-12-31,82.53455405489368,Nunavut,Commercial
2040-12-31,83.39627676795644,Nunavut,Commercial
2041-12-31,84.25126640781296,Nunavut,Commercial
2042-12-31,85.09725449910364,Nunavut,Commercial
2043-12-31,85.93362817043675,Nunavut,Commercial
2044-12-31,86.7604980791469,Nunavut,Commercial
2045-12-31,87.57836218323988,Nunavut,Commercial
2046-12-31,88.38735242030694,Nunavut,Commercial
2047-12-31,89.18711128203626,Nunavut,Commercial
2048-12-31,89.97756215950388,Nunavut,Commercial
2049-12-31,90.75884124635238,Nunavut,Commercial
2050-12-31,91.53094003047912,Nunavut,Commercial
2051-12-31,92.2937776469088,Nunavut,Commercial
2024-12-31,62.93955777968906,Nunavut,Industrial
2025-12-31,63.601920131141235,Nunavut,Industrial
2026-12-31,64.44214258411495,Nunavut,Industrial
2027-12-31,65.43804931365266,Nunavut,Industrial
2028-12-31,66.57200783454422,Nunavut,Industrial
2029-12-31,67.8345237316765,Nunavut,Industrial
2030-12-31,68.80108597839516,Nunavut,Industrial
2031-12-31,69.84159399190001,Nunavut,Industrial
2032-12-31,70.92022112515363,Nunavut,Industrial
2033-12-31,72.00935785199876,Nunavut,Industrial
2034-12-31,73.08648718094004,Nunavut,Industrial
2035-12-31,74.13091444906215,Nunavut,Industrial
2036-12-31,75.19158873340548,Nunavut,Industrial
2037-12-31,76.25488833586293,Nunavut,Industrial
2038-12-31,77.31406897646147,Nunavut,Industrial
2039-12-31,78.36721263356783,Nunavut,Industrial
2040-12-31,79.41581295092678,Nunavut,Industrial
2041-12-31,80.46477107709369,Nunavut,Industrial
2042-12-31,81.51077520031126,Nunavut,Industrial
2043-12-31,82.55290583515446,Nunavut,Industrial
2044-12-31,83.59117130275834,Nunavut,Industrial
2045-12-31,84.6259959810114,Nunavut,Industrial
2046-12-31,85.65756293488515,Nunavut,Industrial
2047-12-31,86.68501924803506,Nunavut,Industrial
2048-12-31,87.70812776811168,Nunavut,Industrial
2049-12-31,88.72687601341241,Nunavut,Industrial
2050-12-31,89.74104763442547,Nunavut,Industrial
2051-12-31,90.75045956617934,Nunavut,Industrial
2024-12-31,87.25786096660345,Nunavut,Residential
2025-12-31,87.92644581714192,Nunavut,Residential
2026-12-31,88.77262844764348,Nunavut,Residential
2027-12-31,89.77239658601596,Nunavut,Residential
2028-12-31,90.90691896476687,Nunavut,Residential
2029-12-31,92.16120863251024,Nunavut,Residential
2030-12-31,93.07257354069515,Nunavut,Residential
2031-12-31,94.04590198067174,Nunavut,Residential
2032-12-31,95.04262781603366,Nunavut,Residential
2033-12-31,96.03300170767578,Nunavut,Residential
2034-12-31,96.99246066784674,Nunavut,Residential
2035-12-31,97.89916320656731,Nunavut,Residential
2036-12-31,98.80625071157392,Nunavut,Residential
2037-12-31,99.69955428483846,Nunavut,Residential
2038-12-31,100.57226216179947,Nunavut,Residential
2039-12-31,101.42245485778069,Nunavut,Residential
2040-12-31,102.25229246138719,Nunavut,Residential
2041-12-31,103.06738906429044,Nunavut,Residential
2042-12-31,103.86467028295607,Nunavut,Residential
2043-12-31,104.6434998536613,Nunavut,Residential
2044-12-31,105.40442849206534,Nunavut,Residential
2045-12-31,106.14837049309754,Nunavut,Residential
2046-12-31,106.87585518540124,Nunavut,Residential
2047-12-31,107.58660453776982,Nunavut,Residential
2048-12-31,108.28084311387015,Nunavut,Residential
2049-12-31,108.95896657349623,Nunavut,Residential
2050-12-31,109.62131710890232,Nunavut,Residential
2051-12-31,110.26811393700132,Nunavut,Residential
2024-12-31,42.567611700204296,Ontario,Commercial
2025-12-31,42.86708757437729,Ontario,Commercial
2026-12-31,43.14759170744846,Ontario,Commercial
2027-12-31,43.40297039607737,Ontario,Commercial
2028-12-31,43.62881196193147,Ontario,Commercial
2029-12-31,43.823610642144544,Ontario,Commercial
2030-12-31,43.977472823437274,Ontario,Commercial
2031-12-31,44.10957275731864,Ontario,Commercial
2032-12-31,44.221906151188335,Ontario,Commercial
2033-12-31,44.316805141025704,Ontario,Commercial
2034-12-31,44.396718360732486,Ontario,Commercial
2035-12-31,44.46393875072536,Ontario,Commercial
2036-12-31,44.52077013907729,Ontario,Commercial
2037-12-31,44.56874659656087,Ontario,Commercial
2038-12-31,44.6092171037916,Ontario,Commercial
2039-12-31,44.64335861641545,Ontario,Commercial
2040-12-31,44.672162999921305,Ontario,Commercial
2041-12-31,44.69647187014111,Ontario,Commercial
2042-12-31,44.71699074720308,Ontario,Commercial
2043-12-31,44.73430212071922,Ontario,Commercial
2044-12-31,44.748911177941835,Ontario,Commercial
2045-12-31,44.76123056104468,Ontario,Commercial
2046-12-31,44.771628272810666,Ontario,Commercial
2047-12-31,44.78039827995988,Ontario,Commercial
2048-12-31,44.787806241306036,Ontario,Commercial
2049-12-31,44.794056844787555,Ontario,Commercial
2050-12-31,44.799327559202126,Ontario,Commercial
2051-12-31,44.80377952186297,Ontario,Commercial
2024-12-31,33.81218216396491,Ontario,Industrial
2025-12-31,34.11190087095624,Ontario,Industrial
2026-12-31,34.39379317298448,Ontario,Industrial
2027-12-31,34.65539174376728,Ontario,Industrial
2028-12-31,34.89432141149438,Ontario,Industrial
2029-12-31,35.10963430159576,Ontario,Industrial
2030-12-31,35.294975046728744,Ontario,Industrial
2031-12-31,35.460867358482254,Ontario,Industrial
2032-12-31,35.60882026633667,Ontario,Industrial
2033-12-31,35.74044427939938,Ontario,Industrial
2034-12-31,35.857368008549045,Ontario,Industrial
2035-12-31,35.96118715235291,Ontario,Industrial
2036-12-31,36.053516608226545,Ontario,Industrial
2037-12-31,36.135599913004555,Ontario,Industrial
2038-12-31,36.20855443966097,Ontario,Industrial
2039-12-31,36.27339553300429,Ontario,Industrial
2040-12-31,36.33102937867668,Ontario,Industrial
2041-12-31,36.382257391462154,Ontario,Industrial
2042-12-31,36.42778938021118,Ontario,Industrial
2043-12-31,36.4682583583808,Ontario,Industrial
2044-12-31,36.5042254808814,Ontario,Industrial
2045-12-31,36.536196500232386,Ontario,Industrial
2046-12-31,36.56461024725321,Ontario,Industrial
2047-12-31,36.58987044629777,Ontario,Industrial
2048-12-31,36.612313900019984,Ontario,Industrial
2049-12-31,36.63226753738035,Ontario,Industrial
2050-12-31,36.64999794810168,Ontario,Industrial
2051-12-31,36.66575581428958,Ontario,Industrial
2024-12-31,40.46832870095929,Ontario,Residential
2025-12-31,40.66746797022983,Ontario,Residential
2026-12-31,40.83478130180793,Ontario,Residential
2027-12-31,40.96686082112069,Ontario,Residential
2028-12-31,41.06749129838209,Ontario,Residential
2029-12-31,41.14545752086283,Ontario,Residential
2030-12-31,41.20213880361302,Ontario,Residential
2031-12-31,41.24235857622118,Ontario,Residential
2032-12-31,41.27008061236718,Ontario,Residential
2033-12-31,41.28838904293223,Ontario,Residential
2034-12-31,41.29968449108476,Ontario,Residential
2035-12-31,41.306114998415595,Ontario,Residential
2036-12-31,41.30921055037682,Ontario,Residential
2037-12-31,41.31012204041791,Ontario,Residential
2038-12-31,41.30969946045669,Ontario,Residential
2039-12-31,41.30853670665488,Ontario,Residential
2040-12-31,41.30703615244748,Ontario,Residential
2041-12-31,41.305456529224465,Ontario,Residential
2042-12-31,41.30395509647245,Ontario,Residential
2043-12-31,41.302617512291675,Ontario,Residential
2044-12-31,41.30147935773917,Ontario,Residential
2045-12-31,41.3005445862657,Ontario,Residential
2046-12-31,41.299801776791256,Ontario,Residential
2047-12-31,41.29922896570037,Ontario,Residential
2048-12-31,41.29879716102067,Ontario,Residential
2049-12-31,41.298480884958224,Ontario,Residential
2050-12-31,41.298259491714504,Ontario,Residential
2051-12-31,41.29810618567868,Ontario,Residential
2024-12-31,47.03327507584349,Prince Edward Island,Commercial
2025-12-31,47.255155150408285,Prince Edward Island,Commercial
2026-12-31,47.49819425282161,Prince Edward Island,Commercial
2027-12-31,47.765647618137095,Prince Edward Island,Commercial
2028-12-31,48.05584960937652,Prince Edward Island,Commercial
2029-12-31,48.365235542027456,Prince Edward Island,Commercial
2030-12-31,48.604216188319086,Prince Edward Island,Commercial
2031-12-31,48.83280356787239,Prince Edward Island,Commercial
2032-12-31,49.05003516293054,Prince Edward Island,Commercial
2033-12-31,49.25463948753676,Prince Edward Island,Commercial
2034-12-31,49.445491358433294,Prince Edward Island,Commercial
2035-12-31,49.62169370907079,Prince Edward Island,Commercial
2036-12-31,49.78662497677572,Prince Edward Island,Commercial
2037-12-31,49.94077989567512,Prince Edward Island,Commercial
2038-12-31,50.084681112910935,Prince Edward Island,Commercial
2039-12-31,50.218953302507366,Prince Edward Island,Commercial
2040-12-31,50.34422402604186,Prince Edward Island,Commercial
2041-12-31,50.46119977154794,Prince Edward Island,Commercial
2042-12-31,50.57043109918251,Prince Edward Island,Commercial
2043-12-31,50.67240119285951,Prince Edward Island,Commercial
2044-12-31,50.76760478670595,Prince Edward Island,Commercial
2045-12-31,50.85649907665633,Prince Edward Island,Commercial
2046-12-31,50.93950660800589,Prince Edward Island,Commercial
2047-12-31,51.01702682562374,Prince Edward Island,Commercial
2048-12-31,51.08941008597334,Prince Edward Island,Commercial
2049-12-31,51.15701252062475,Prince Edward Island,Commercial
2050-12-31,51.22015561050872,Prince Edward Island,Commercial
2051-12-31,51.279125223399056,Prince Edward Island,Commercial
2024-12-31,26.88079913924091,Prince Edward Island,Industrial
2025-12-31,26.844469475345722,Prince Edward Island,Industrial
2026-12-31,26.83816333099749,Prince Edward Island,Industrial
2027-12-31,26.862282021999714,Prince Edward Island,Industrial
2028-12-31,26.915912760093196,Prince Edward Island,Industrial
2029-12-31,26.99708525315762,Prince Edward Island,Industrial
2030-12-31,27.038737427294937,Prince Edward Island,Industrial
2031-12-31,27.08530561202842,Prince Edward Island,Industrial
2032-12-31,27.135019525159205,Prince Edward Island,Industrial
2033-12-31,27.186055318116377,Prince Edward Island,Industrial
2034-12-31,27.236656964267823,Prince Edward Island,Industrial
2035-12-31,27.28516088217191,Prince Edward Island,Industrial
2036-12-31,27.333895913052174,Prince Edward Island,Industrial
2037-12-31,27.382557506164307,Prince Edward Island,Industrial
2038-12-31,27.430942627678764,Prince Edward Island,Industrial
2039-12-31,27.478961424326304,Prince Edward Island,Industrial
2040-12-31,27.52662123988373,Prince Edward Island,Industrial
2041-12-31,27.574026615173928,Prince Edward Island,Industrial
2042-12-31,27.62115638284019,Prince Edward Island,Industrial
2043-12-31,27.667994127381405,Prince Edward Island,Industrial
2044-12-31,27.714550648469363,Prince Edward Island,Industrial
2045-12-31,27.76082033027473,Prince Edward Island,Industrial
2046-12-31,27.80682261220672,Prince Edward Island,Industrial
2047-12-31,27.852547126580422,Prince Edward Island,Industrial
2048-12-31,27.898010720883818,Prince Edward Island,Industrial
2049-12-31,27.943196115642053,Prince Edward Island,Industrial
2050-12-31,27.988129230067408,Prince Edward Island,Industrial
2051-12-31,28.03279969647497,Prince Edward Island,Industrial
2024-12-31,61.3137325099171,Prince Edward Island,Residential
2025-12-31,61.2451061344302,Prince Edward Island,Residential
2026-12-31,61.22450130947911,Prince Edward Island,Residential
2027-12-31,61.24957693358169,Prince Edward Island,Residential
2028-12-31,61.31635391719542,Prince Edward Island,Residential
2029-12-31,61.4171293317647,Prince Edward Island,Residential
2030-12-31,61.44289084379316,Prince Edward Island,Residential
2031-12-31,61.475721072938896,Prince Edward Island,Residential
2032-12-31,61.5112306496672,Prince Edward Island,Residential
2033-12-31,61.54560334366906,Prince Edward Island,Residential
2034-12-31,61.575566310732,Prince Edward Island,Residential
2035-12-31,61.59867039853626,Prince Edward Island,Residential
2036-12-31,61.620473178426366,Prince Edward Island,Residential
2037-12-31,61.64036549423072,Prince Edward Island,Residential
2038-12-31,61.6580388529781,Prince Edward Island,Residential
2039-12-31,61.6735433652019,Prince Edward Island,Residential
2040-12-31,61.68717343028583,Prince Edward Island,Residential
2041-12-31,61.699398834480476,Prince Edward Island,Residential
2042-12-31,61.71029004572343,Prince Edward Island,Residential
2043-12-31,61.719947285081496,Prince Edward Island,Residential
2044-12-31,61.72851305438401,Prince Edward Island,Residential
2045-12-31,61.73610323423946,Prince Edward Island,Residential
2046-12-31,61.74287285411053,Prince Edward Island,Residential
2047-12-31,61.74887515643896,Prince Edward Island,Residential
2048-12-31,61.75420879633738,Prince Edward Island,Residential
2049-12-31,61.75894424174338,Prince Edward Island,Residential
2050-12-31,61.76314569677787,Prince Edward Island,Residential
2051-12-31,61.766885195332605,Prince Edward Island,Residential
2024-12-31,34.35573432043625,Quebec,Commercial
2025-12-31,34.56005406770153,Quebec,Commercial
2026-12-31,34.726821739325494,Quebec,Commercial
2027-12-31,34.8621873328951,Quebec,Commercial
2028-12-31,34.96885767887292,Quebec,Commercial
2029-12-31,35.043060282742005,Quebec,Commercial
2030-12-31,35.180198336032454,Quebec,Commercial
2031-12-31,35.30376394312715,Quebec,Commercial
2032-12-31,35.41975392608163,Quebec,Commercial
2033-12-31,35.53299987880162,Quebec,Commercial
2034-12-31,35.64786839804383,Quebec,Commercial
2035-12-31,35.76951055810813,Quebec,Commercial
2036-12-31,35.888267547626825,Quebec,Commercial
2037-12-31,36.0062991415931,Quebec,Commercial
2038-12-31,36.1248110502615,Quebec,Commercial
2039-12-31,36.24425185911694,Quebec,Commercial
2040-12-31,36.36444760452015,Quebec,Commercial
2041-12-31,36.484400457294946,Quebec,Commercial
2042-12-31,36.6045918262544,Quebec,Commercial
2043-12-31,36.725178169262755,Quebec,Commercial
2044-12-31,36.84611353366059,Quebec,Commercial
2045-12-31,36.967309296461856,Quebec,Commercial
2046-12-31,37.08868449345709,Quebec,Commercial
2047-12-31,37.21030258308073,Quebec,Commercial
2048-12-31,37.33217669466406,Quebec,Commercial
2049-12-31,37.45424993443824,Quebec,Commercial
2050-12-31,37.57651136129389,Quebec,Commercial
2051-12-31,37.698945657677875,Quebec,Commercial
2024-12-31,25.266573803690598,Quebec,Industrial
2025-12-31,25.70013173998945,Quebec,Industrial
2026-12-31,26.162574400297203,Quebec,Industrial
2027-12-31,26.659081888807332,Quebec,Industrial
2028-12-31,27.194768328497887,Quebec,Industrial
2029-12-31,27.77287142918544,Quebec,Industrial
2030-12-31,28.33377079612474,Quebec,Industrial
2031-12-31,28.923406718729524,Quebec,Industrial
2032-12-31,29.540086836702397,Quebec,Industrial
2033-12-31,30.181565473588535,Quebec,Industrial
2034-12-31,30.844744984958496,Quebec,Industrial
2035-12-31,31.525763733362123,Quebec,Industrial
2036-12-31,32.2314802925081,Quebec,Industrial
2037-12-31,32.96043960296153,Quebec,Industrial
2038-12-31,33.71146326336621,Quebec,Industrial
2039-12-31,34.48365300314021,Quebec,Industrial
2040-12-31,35.2764971784727,Quebec,Industrial
2041-12-31,36.08997379562519,Quebec,Industrial
2042-12-31,36.92270303689967,Quebec,Industrial
2043-12-31,37.77326804251228,Quebec,Industrial
2044-12-31,38.640168607985956,Quebec,Industrial
2045-12-31,39.52179571771649,Quebec,Industrial
2046-12-31,40.41624864967356,Quebec,Industrial
2047-12-31,41.321290987923796,Quebec,Industrial
2048-12-31,42.23447563967055,Quebec,Industrial
2049-12-31,43.153283743075825,Quebec,Industrial
2050-12-31,44.07490009961482,Quebec,Industrial
2051-12-31,44.99644468711248,Quebec,Industrial
2024-12-31,37.49906802666748,Quebec,Residential
2025-12-31,37.99920706463722,Quebec,Residential
2026-12-31,38.528501525100204,Quebec,Residential
2027-12-31,39.094909871896654,Quebec,Residential
2028-12-31,39.704433304385766,Quebec,Residential
2029-12-31,40.35925285144516,Quebec,Residential
2030-12-31,41.0065655073924,Quebec,Residential
2031-12-31,41.68703303742738,Quebec,Residential
2032-12-31,42.400489640220115,Quebec,Residential
2033-12-31,43.14575448678617,Quebec,Residential
2034-12-31,43.92091883986305,Quebec,Residential
2035-12-31,44.72373966357167,Quebec,Residential
2036-12-31,45.56047292516856,Quebec,Residential
2037-12-31,46.43103909393443,Quebec,Residential
2038-12-31,47.33544356178246,Quebec,Residential
2039-12-31,48.273906049174364,Quebec,Residential
2040-12-31,49.247003490819424,Quebec,Residential
2041-12-31,50.255563545389364,Quebec,Residential
2042-12-31,51.299405583792975,Quebec,Residential
2043-12-31,52.378227658892676,Quebec,Residential
2044-12-31,53.49158493785187,Quebec,Residential
2045-12-31,54.638765688132004,Quebec,Residential
2046-12-31,55.81868343922915,Quebec,Residential
2047-12-31,57.029782624193494,Quebec,Residential
2048-12-31,58.270173377458654,Quebec,Residential
2049-12-31,59.53745629766359,Quebec,Residential
2050-12-31,60.82890307674382,Quebec,Residential
2051-12-31,62.141256999144154,Quebec,Residential
2024-12-31,56.16937903994784,Saskatchewan,Commercial
2025-12-31,56.5349968660602,Saskatchewan,Commercial
2026-12-31,56.96956935090756,Saskatchewan,Commercial
2027-12-31,57.459162622374706,Saskatchewan,Commercial
2028-12-31,57.992681919203484,Saskatchewan,Commercial
2029-12-31,58.55661543729508,Saskatchewan,Commercial
2030-12-31,58.98878213444888,Saskatchewan,Commercial
2031-12-31,59.442302659446476,Saskatchewan,Commercial
2032-12-31,59.89911250118532,Saskatchewan,Commercial
2033-12-31,60.34713207303565,Saskatchewan,Commercial
2034-12-31,60.777585174042805,Saskatchewan,Commercial
2035-12-31,61.184303983593594,Saskatchewan,Commercial
2036-12-31,61.58718760176857,Saskatchewan,Commercial
2037-12-31,61.98007383552807,Saskatchewan,Commercial
2038-12-31,62.36056252475209,Saskatchewan,Commercial
2039-12-31,62.72847077330019,Saskatchewan,Commercial
2040-12-31,63.084949419963785,Saskatchewan,Commercial
2041-12-31,63.4321031772514,Saskatchewan,Commercial
2042-12-31,63.76872493063608,Saskatchewan,Commercial
2043-12-31,64.09482030769139,Saskatchewan,Commercial
2044-12-31,64.41087327974282,Saskatchewan,Commercial
2045-12-31,64.71729747344645,Saskatchewan,Commercial
2046-12-31,65.01443335700218,Saskatchewan,Commercial
2047-12-31,65.3022584201158,Saskatchewan,Commercial
2048-12-31,65.58108499311949,Saskatchewan,Commercial
2049-12-31,65.85115506167595,Saskatchewan,Commercial
2050-12-31,66.1127049838744,Saskatchewan,Commercial
2051-12-31,66.36599081431146,Saskatchewan,Commercial
2024-12-31,45.008985137333624,Saskatchewan,Industrial
2025-12-31,45.40506924232672,Saskatchewan,Industrial
2026-12-31,45.87707063350228,Saskatchewan,Industrial
2027-12-31,46.411539851631304,Saskatchewan,Industrial
2028-12-31,46.99845153481604,Saskatchewan,Industrial
2029-12-31,47.62747851770808,Saskatchewan,Industrial
2030-12-31,48.1172259517831,Saskatchewan,Industrial
2031-12-31,48.63329064675665,Saskatchewan,Industrial
2032-12-31,49.157358620508454,Saskatchewan,Industrial
2033-12-31,49.67654560936258,Saskatchewan,Industrial
2034-12-31,50.18092776712742,Saskatchewan,Industrial
2035-12-31,50.66256217571486,Saskatchewan,Industrial
2036-12-31,51.14334879097268,Saskatchewan,Industrial
2037-12-31,51.61664244965066,Saskatchewan,Industrial
2038-12-31,52.07956230062875,Saskatchewan,Industrial
2039-12-31,52.53152394267975,Saskatchewan,Industrial
2040-12-31,52.97356173853913,Saskatchewan,Industrial
2041-12-31,53.407813005371196,Saskatchewan,Industrial
2042-12-31,53.832889447302854,Saskatchewan,Industrial
2043-12-31,54.24858254558638,Saskatchewan,Industrial
2044-12-31,54.655106306304965,Saskatchewan,Industrial
2045-12-31,55.05284209927355,Saskatchewan,Industrial
2046-12-31,55.44195454455614,Saskatchewan,Industrial
2047-12-31,55.82229274042741,Saskatchewan,Industrial
2048-12-31,56.19400484494494,Saskatchewan,Industrial
2049-12-31,56.55721706682448,Saskatchewan,Industrial
2050-12-31,56.91208030779136,Saskatchewan,Industrial
2051-12-31,57.25868785254852,Saskatchewan,Industrial
2024-12-31,78.55531902235937,Saskatchewan,Residential
2025-12-31,78.99628628933309,Saskatchewan,Residential
2026-12-31,79.53118735994542,Saskatchewan,Residential
2027-12-31,80.13936013992287,Saskatchewan,Residential
2028-12-31,80.80504197582215,Saskatchewan,Residential
2029-12-31,81.50881982291715,Saskatchewan,Residential
2030-12-31,82.01481683146783,Saskatchewan,Residential
2031-12-31,82.54486244186774,Saskatchewan,Residential
2032-12-31,83.07419116819644,Saskatchewan,Residential
2033-12-31,83.58623111364193,Saskatchewan,Residential
2034-12-31,84.06896237534139,Saskatchewan,Residential
2035-12-31,84.5141649758156,Saskatchewan,Residential
2036-12-31,84.95003928724041,Saskatchewan,Residential
2037-12-31,85.36871717707952,Saskatchewan,Residential
2038-12-31,85.7673882838513,Saskatchewan,Residential
2039-12-31,86.1461669571622,Saskatchewan,Residential
2040-12-31,86.50694876164224,Saskatchewan,Residential
2041-12-31,86.85301025332247,Saskatchewan,Residential
2042-12-31,87.18314196521155,Saskatchewan,Residential
2043-12-31,87.4977705093028,Saskatchewan,Residential
2044-12-31,87.79773591539745,Saskatchewan,Residential
2045-12-31,88.08393099003821,Saskatchewan,Residential
2046-12-31,88.35713419016128,Saskatchewan,Residential
2047-12-31,88.6174994479292,Saskatchewan,Residential
2048-12-31,88.86576563772213,Saskatchewan,Residential
2049-12-31,89.10248251726341,Saskatchewan,Residential
2050-12-31,89.32815586365848,Saskatchewan,Residential
2051-12-31,89.54325626951851,Saskatchewan,Residential
2024-12-31,66.36113247188175,Yukon,Commercial
2025-12-31,66.94053066972052,Yukon,Commercial
2026-12-31,67.64061845788976,Yukon,Commercial
2027-12-31,68.44312220447628,Yukon,Commercial
2028-12-31,69.33328121401775,Yukon,Commercial
2029-12-31,70.29997951942644,Yukon,Commercial
2030-12-31,71.00738403163952,Yukon,Commercial
2031-12-31,71.75373078505235,Yukon,Commercial
2032-12-31,72.50993012090433,Yukon,Commercial
2033-12-31,73.25386371874743,Yukon,Commercial
2034-12-31,73.96764423334156,Yukon,Commercial
2035-12-31,74.63540209924507,Yukon,Commercial
2036-12-31,75.29777012992126,Yukon,Commercial
2037-12-31,75.9439686549155,Yukon,Commercial
2038-12-31,76.5689623138299,Yukon,Commercial
2039-12-31,77.17175130586345,Yukon,Commercial
2040-12-31,77.75425797528356,Yukon,Commercial
2041-12-31,78.32113594036409,Yukon,Commercial
2042-12-31,78.87012201565544,Yukon,Commercial
2043-12-31,79.4010298746447,Yukon,Commercial
2044-12-31,79.91459573428536,Yukon,Commercial
2045-12-31,80.41174213804379,Yukon,Commercial
2046-12-31,80.89316894648071,Yukon,Commercial
2047-12-31,81.3587034667305,Yukon,Commercial
2048-12-31,81.80892285652831,Yukon,Commercial
2049-12-31,82.24437246176558,Yukon,Commercial
2050-12-31,82.66542948001724,Yukon,Commercial
2051-12-31,83.0724983761528,Yukon,Commercial
2024-12-31,59.66689708928498,Yukon,Industrial
2025-12-31,60.228766585851254,Yukon,Industrial
2026-12-31,60.92060404036027,Yukon,Industrial
2027-12-31,61.719653540098896,Yukon,Industrial
2028-12-31,62.60924004834776,Yukon,Industrial
2029-12-31,63.579152689057864,Yukon,Industrial
2030-12-31,64.28546021675312,Yukon,Industrial
2031-12-31,65.03785665017432,Yukon,Industrial
2032-12-31,65.80380585749943,Yukon,Industrial
2033-12-31,66.55963893330235,Yukon,Industrial
2034-12-31,67.28657062185741,Yukon,Industrial
