,Predicción,province,energy type
2037-12-31,9.803430519104005,Yukon,Solar
2038-12-31,9.814871406555177,Yukon,Solar
2039-12-31,9.820328178405763,Yukon,Solar
2040-12-31,9.822904129028322,Yukon,Solar
2041-12-31,9.824129791259766,Yukon,Solar
2042-12-31,9.824705543518068,Yukon,Solar
2043-12-31,9.824978485107422,Yukon,Solar
2044-12-31,9.825112380981446,Yukon,Solar
2045-12-31,9.825169029235841,Yukon,Solar
2046-12-31,9.825196838378908,Yukon,Solar
2047-12-31,9.825209197998047,Yukon,Solar
2048-12-31,9.825217437744142,Yukon,Solar
2049-12-31,9.825220527648927,Yukon,Solar
2050-12-31,9.825220527648927,Yukon,Solar
2051-12-31,9.825220527648927,Yukon,Solar
2024-12-31,0.0,Yukon,Uranium
2025-12-31,0.0,Yukon,Uranium
2026-12-31,0.0,Yukon,Uranium
2027-12-31,0.0,Yukon,Uranium
2028-12-31,0.0,Yukon,Uranium
2029-12-31,0.0,Yukon,Uranium
2030-12-31,0.0,Yukon,Uranium
2031-12-31,0.0,Yukon,Uranium
2032-12-31,0.0,Yukon,Uranium
2033-12-31,0.0,Yukon,Uranium
2034-12-31,0.0,Yukon,Uranium
2035-12-31,0.0,Yukon,Uranium
2036-12-31,0.0,Yukon,Uranium
2037-12-31,0.0,Yukon,Uranium
2038-12-31,0.0,Yukon,Uranium
2039-12-31,0.0,Yukon,Uranium
2040-12-31,0.0,Yukon,Uranium
2041-12-31,0.0,Yukon,Uranium
2042-12-31,0.0,Yukon,Uranium
2043-12-31,0.0,Yukon,Uranium
2044-12-31,0.0,Yukon,Uranium
2045-12-31,0.0,Yukon,Uranium
2046-12-31,0.0,Yukon,Uranium
2047-12-31,0.0,Yukon,Uranium
2048-12-31,0.0,Yukon,Uranium
2049-12-31,0.0,Yukon,Uranium
2050-12-31,0.0,Yukon,Uranium
2051-12-31,0.0,Yukon,Uranium
2024-12-31,0.0,Yukon,Coal & Coke
2025-12-31,0.0,Yukon,Coal & Coke
2026-12-31,0.0,Yukon,Coal & Coke
2027-12-31,0.0,Yukon,Coal & Coke
2028-12-31,0.0,Yukon,Coal & Coke
2029-12-31,0.0,Yukon,Coal & Coke
2030-12-31,0.0,Yukon,Coal & Coke
2031-12-31,0.0,Yukon,Coal & Coke
2032-12-31,0.0,Yukon,Coal & Coke
2033-12-31,0.0,Yukon,Coal & Coke
2034-12-31,0.0,Yukon,Coal & Coke
2035-12-31,0.0,Yukon,Coal & Coke
2036-12-31,0.0,Yukon,Coal & Coke
2037-12-31,0.0,Yukon,Coal & Coke
2038-12-31,0.0,Yukon,Coal & Coke
2039-12-31,0.0,Yukon,Coal & Coke
2040-12-31,0.0,Yukon,Coal & Coke
2041-12-31,0.0,Yukon,Coal & Coke
2042-12-31,0.0,Yukon,Coal & Coke
2043-12-31,0.0,Yukon,Coal & Coke
2044-12-31,0.0,Yukon,Coal & Coke
2045-12-31,0.0,Yukon,Coal & Coke
2046-12-31,0.0,Yukon,Coal & Coke
2047-12-31,0.0,Yukon,Coal & Coke
2048-12-31,0.0,Yukon,Coal & Coke
2049-12-31,0.0,Yukon,Coal & Coke
2050-12-31,0.0,Yukon,Coal & Coke
2051-12-31,0.0,Yukon,Coal & Coke
2024-12-31,167.45200144529343,Yukon,Natural Gas
2025-12-31,194.93419930458072,Yukon,Natural Gas
2026-12-31,229.2575835967064,Yukon,Natural Gas
2027-12-31,265.840066716671,Yukon,Natural Gas
2028-12-31,307.96591207504275,Yukon,Natural Gas
2029-12-31,354.8100940322876,Yukon,Natural Gas
2030-12-31,405.75144324302676,Yukon,Natural Gas
2031-12-31,461.057059454918,Yukon,Natural Gas
2032-12-31,519.968893995285,Yukon,Natural Gas
2033-12-31,581.7443494415284,Yukon,Natural Gas
2034-12-31,645.1588657379151,Yukon,Natural Gas
2035-12-31,708.8434233379364,Yukon,Natural Gas
2036-12-31,771.3444410419465,Yukon,Natural Gas
2037-12-31,831.2115054798127,Yukon,Natural Gas
2038-12-31,887.1876994800568,Yukon,Natural Gas
2039-12-31,938.309873571396,Yukon,Natural Gas
2040-12-31,983.978726129532,Yukon,Natural Gas
2041-12-31,1023.9554415988923,Yukon,Natural Gas
2042-12-31,1058.3205087089539,Yukon,Natural Gas
2043-12-31,1087.394201488495,Yukon,Natural Gas
2044-12-31,1111.6562844848634,Yukon,Natural Gas
2045-12-31,1131.6705020523073,Yukon,Natural Gas
2046-12-31,1148.0219329071047,Yukon,Natural Gas
2047-12-31,1161.2743214035036,Yukon,Natural Gas
2048-12-31,1171.9455106925966,Yukon,Natural Gas
2049-12-31,1180.4925733184816,Yukon,Natural Gas
2050-12-31,1187.3097424316406,Yukon,Natural Gas
2051-12-31,1192.7281531906128,Yukon,Natural Gas
2024-12-31,45.95927865743637,Yukon,Oil
2025-12-31,-55.74850985169411,Yukon,Oil
2026-12-31,-118.8694266295433,Yukon,Oil
2027-12-31,-173.7332422399521,Yukon,Oil
2028-12-31,-180.4196543240547,Yukon,Oil
2029-12-31,-58.85537481069565,Yukon,Oil
2030-12-31,129.00085548400878,Yukon,Oil
2031-12-31,298.2067928647995,Yukon,Oil
2032-12-31,443.3617113304138,Yukon,Oil
2033-12-31,472.50706552505494,Yukon,Oil
2034-12-31,284.17247241020203,Yukon,Oil
2035-12-31,38.83221012353897,Yukon,Oil
2036-12-31,-181.5493988084793,Yukon,Oil
2037-12-31,-398.87920278549194,Yukon,Oil
2038-12-31,-576.1983608341217,Yukon,Oil
2039-12-31,-496.3821370601654,Yukon,Oil
2040-12-31,-130.4789781332016,Yukon,Oil
2041-12-31,150.23532849788666,Yukon,Oil
2042-12-31,384.85196256637573,Yukon,Oil
2043-12-31,608.0499174594879,Yukon,Oil
2044-12-31,723.9568065547943,Yukon,Oil
2045-12-31,443.5050566959381,Yukon,Oil
2046-12-31,158.4605156803131,Yukon,Oil
2047-12-31,-65.03650859475135,Yukon,Oil
2048-12-31,-293.2811130285263,Yukon,Oil
2049-12-31,-523.8300224399567,Yukon,Oil
2050-12-31,-617.490482339859,Yukon,Oil
2051-12-31,-324.963990688324,Yukon,Oil
